,bids,brand,category,character,condition,era,franchise,gender,item_num,price,quantity_sold,sell_date,size,title,toy_type,year
2332,0,NECA,"TV, Movie & Video Games",Freddy Krueger,New,2002-Now,A Nightmare on Elm Street 3,,132785962349,24.29,138,,7in.,"NECA Nightmare on Elm Street Freddy Ultimate Dream Warriors 7"" Action Figure New",Action Figure,2016
2333,0,Avengers > Marvel,Comic Book Heroes,Rocket Raccoon and Groot,New,2002-Now,Marvel Universe,,163487475694,12.59,5,"Oct 12, 2019",6in.,Marvel Avengers Infinity War Rocket Raccoon and Groot With Infinity Stone New,Action Figure,2018
2334,0,Hasbro,Comic Book Heroes,Witch,Used,2002-Now,Marvel Universe,,183778403819,18.99,1,"Oct 12, 2019",3.75in.,Marvel universe infinite INVISIBLE WOMAN,Action Figure,2010
2335,0,Toy Biz,Comic Book Heroes,,New,,,,123879992772,18.1,1,"Oct 12, 2019",,Marvel X-Men After Xavier Age of Apocalypse Magneto Toy Biz Figure,,
2336,0,Unbranded,Transformers & Robots,Boy,New,2002-Now,,,283620747861,115.85,4,,14.5 in,NEW Transformed Aoyi Mech LS-11 Ancient Leader Scorn Boy toys In Stock !,Action Figure,2019
2337,1,Mattel,Comic Book Heroes,,Used,2002-Now,,,202793890960,8.0,1,"Oct 12, 2019",,MATTEL JLU JUSTICE LEAGUE SHAZAM WIZARD,Action Figure,
2338,0,Mattel,"TV, Movie & Video Games",Gygor,New,,Masters of the Universe,,323940259013,119.0,1,"Oct 12, 2019",6in.,Masters Of The Universe Classics - MOTU - MOTUC - Gygor,Action Figure,
2339,0,Hasbro,Military & Adventure,Joe,Used,,GI Joe,,183984320437,5.0,1,"Oct 12, 2019",3.75in.,1985 GI Joe G.I. Joe Vintage VTG Orange Used Broken,Action Figure,1985
2340,0,McFarlane Toys,Comic Book Heroes,Tiffany II,Used,1980-2001,Spawn,,123923156781,14.99,1,"Oct 12, 2019",6 in.,McFarlane Toys TIFFANY II Series 17 Spawn Classic Action Figure 100% Complete,Action Figure,2000
2341,0,Kaustic Plastik,"TV, Movie & Video Games",Barbarian,New,2002-Now,,,274049432421,88.0,1,"Oct 12, 2019",12in.,Kaustic Plastik MC01 1/6 Scale Barbarian Masterclass Collection Head Sculpt,Action Figure,2019
2342,1,Mattel,Comic Book Heroes,,Used,2002-Now,,,202793891102,4.0,1,"Oct 12, 2019",,MATTEL JLU JUSTICE LEAGUE ELONGATED MAN (PURPLE SUIT),Action Figure,
2343,0,Kenner,"TV, Movie & Video Games",Pachycephalosaurus (Juvenile),Used,1980-2001,Jurassic Park,,293214226146,16.99,1,"Oct 12, 2019","Dino is 8"" in length",Jurassic Park Lost World Juvenile Pachycephalosa,Action Figure,1997
2344,0,Hasbro,Transformers & Robots,Barricade,New,2002-Now,Transformers,,283641846765,26.95,1,"Oct 12, 2019",4-5 INCH,BARRICADE Transformers SIEGE WAR FOR CYBERTRON Deluxe Class 2019,Deluxe,2019
2345,0,Hasbro,Comic Book Heroes,Hulkbuster,New,2002-Now,Marvel Avengers,,254218960157,22.9,1,,12in.,MARVEL AVENGERS INFINITY WAR HULKBUSTER W/Power FX Port Titan Hero Series Figure,Action Figure,2018
2346,0,Star Wars,"TV, Movie & Video Games",MANDALORIAN,New,,,,233367789112,31.99,1,"Oct 12, 2019",6in.,"STAR WARS BLACK SERIES 6"" THE MANDALORIAN #94 CARBONIZED **see detail**",,2018
2347,0,McFarlane Toys,"TV, Movie & Video Games",,New,2002-Now,The Walking Dead,,123839950615,20.87,1,"Oct 12, 2019",10in.,McFarlane Toys - AMC The Walking Dead Glenn 10-In Deluxe Action Figure - NEW MIB,Action Figure,2017
2348,1,Marvel Legends,Comic Book Heroes,Baron Zemo,New,2002-Now,Captain America,,223696821732,38.5,1,"Oct 12, 2019",6in.,MARVEL LEGENDS BARON ZEMO MANDROID BAF SERIES BRAND NEW AND SEALED,Action Figure,2013
2349,2,Mattel,Comic Book Heroes,,Used,2002-Now,Justice League,,202793891400,3.25,1,"Oct 12, 2019",,MATTEL JLU JUSTICE LEAGUE VIXEN,Action Figure,
2350,0,Hasbro,Comic Book Heroes,Ant-Man,New,,Avengers,,202782466361,12.0,1,"Oct 12, 2019",6in.,"Marvel Legends 2018 Vintage Retro Style 6"" ANT-MAN Wave 2 Action Figure MOC",Action Figure,2018
2351,0,shf,"TV, Movie & Video Games",Iron Man,New,,Batman,,192938964010,60.0,3,,7in.,BANDAI S.H.Figuarts Iron Man MK85 Marvel Avengers: Endgame Model Kit Hobby,Action Figure,2017
2352,1,21st Century Toys,Military & Adventure,,Used,,Ultimate Soldier,,133199335797,14.99,1,"Oct 13, 2019",12in.,21st Century Ultimate Soldier 1:6 Scale Smoke Grenades Red Yellow Weapon x14 L7,Action Figure,
2353,10,Playmates Toys,"TV, Movie & Video Games",Leonardo,Used,,Teenage Mutant Ninja Turtles,,293265121715,20.5,1,"Oct 13, 2019",13in.,"Vintage 1989 Giant 13"" TMNT ""Leonardo"" Ninja Turtle Action Figure by Playmates",Action Figure,1989
2354,0,Hasbro,Transformers & Robots,Thundercracker,New,,Transformers,,323940581449,29.99,1,,,Transformers Studio Series Thundercracker Action Figure #09 New with Damaged Box,Action Figure,
2355,0,Unbranded,"TV, Movie & Video Games",,New,2002-Now,,,153585114343,47.49,2,,2in.,1/6 Scale Elf Girl Head Sculpt Blonde Hair Head Carving Fit 12'' PH Pale Body,Action Figure,2019
2356,0,Hasbro,Military & Adventure,Joe,New,,GI Joe,,362762651133,9.71,1,"Oct 13, 2019",3 3/4 inch,2004 HASBRO G.I JOE COBRA VALOR VS VENOM SNAKE EYES & SWAMP RAT 2 PACK MOC NEW,Action Figure,2004
2357,1,ToyBiz,Comic Book Heroes,Thing,Used,2002-Now,Fantastic Four,,401912839381,8.99,1,"Oct 13, 2019",6in.,2004 Toy Biz Marvel  THE THING figure FANTASTIC FOUR ,Action Figure,2004
2358,11,Galoob,"TV, Movie & Video Games",Moth Lady,New,1980-2001,golden girl,,323939569419,16.5,1,"Oct 13, 2019",6.5in.,Golden Girl Guardians of the Gemstones MOTH LADY ACTION FIGURE NEW 1984 GALOOB,Action Figure,1984
2359,0,Hasbro,Comic Book Heroes,Ms. Marvel,New,,,,143350646861,6.0,1,"Oct 13, 2019",11in.,Marvel Rising Secret Warriors Ms. Marvel (Kamala Kahn) 11-In. Doll Hasbro,ACTION FIGURES,
2360,5,Marvel,Comic Book Heroes,Captain America,Used,,Marvel,,362774775990,18.48,1,"Oct 13, 2019",6in.,"MCU Marvel Action figures 5-figure lot Captain America, Spider Man, The Wasp",Action Figure,
2361,0,"Hasbro, Kenner","TV, Movie & Video Games",Mixed Lot,Used,2002-Now,Jurassic World,,264494392854,49.99,1,"Oct 13, 2019",,Jurassic Park Lot Jurassic World Dinosaurs Action Figures Various Years,Action Figure,1990’s - 2000’s
2362,0,Unbranded,Military & Adventure,,New,,,,183919975782,17.06,1,,27cm,1/6 Super-Flexible Female Seamless Body for 12in Action Figure Wheat Skin,Acton Figure,
2363,0,Hasbro,Military & Adventure,Storm Shadow,Used,,GI Joe,,163900091212,40.0,1,"Oct 13, 2019",3.75in.,Vintage Hasbro GI Joe 1984 STORM SHADOW Action Figure!,Action Figure,1984
2364,0,Star Wars,"TV, Movie & Video Games",First Order Stormtrooper,New,2002-Now,Star Wars,,123903209184,16.0,1,"Oct 13, 2019",6in.,"Star Wars Black Series - First Order Stormtrooper #04  6"" Action Figure",Action Figure,2013
2365,5,Hasbro,"TV, Movie & Video Games",Romba & Graak,Used,2002-Now,Star Wars,,323941829076,13.5,1,"Oct 13, 2019",3.75in.,Star Wars 30th Anniversary Romba & Graak Ewoks. In Excellent Condition.,Action Figure,
2366,0,Marvel Legends,Comic Book Heroes,Emma Frost,New,2002-Now,X-Men,,283638382369,32.0,12,"Oct 13, 2019",,MARVEL LEGENDS X-MEN EMMA FROST WALGREENS EXCLUSIVE!,Action Figure,2019
2367,0,IRWIN,Anime & Manga,Bulma,Used,2002-Now,Dragonball Z,,223703528300,11.99,1,"Oct 13, 2019",4in.,Irwin Toys Dragonball Z Bulma Figure - Maijin Buu Saga Green Dress,Action Figure,
2368,1,Star Wars,"TV, Movie & Video Games",Poe Dameron,New,,Star Wars,,303320124305,6.0,1,"Oct 13, 2019",Standard,Star Wars Force Resistance Ski Speeder and Captain Poe Dameron Figure NEW,Figure,
2369,0,Lanard,Military & Adventure,Dino Wrangler,New,,Primal Clash,,362710937247,8.0,2,,3.75in.,"Primal Clash Beast Taming Squad Trimetrodon Dinosaur & 3.75"" Wrangler Figure NEW",Action Figure Set,2018
2370,0,Marvel,Comic Book Heroes,Green Goblin,Used,2002-Now,Spider-Man,,274017895921,14.0,1,"Oct 13, 2019",8in.,Marvel Diamond Select Green Goblin action Figure,Action Figure,2003
2371,0,M&C,Military & Adventure,,New,,,,233222841679,7.99,1,,,1:6 Action Figure Diorama Military Army Soldier German Shepherd Dog K1292,Action Figure Accessories,
2372,0,Dragon Models,Military & Adventure,,New,,,,233323931980,3.49,1,"Oct 13, 2019",1:6 Scale,Dragon 1:6 Action Figure WW2 German M35 M42 Helmet Cover Forest Camouflage DA161,Action Figure Accessories,
2373,0,21st Century Toys,Military & Adventure,Soldier,New,,Ultimate Soldier,,283617345915,24.99,1,"Oct 13, 2019",12in.,"21st Century Toys The Ultimate Soldier WW2 Series 1 Womens Auxiliary 12"" Doll",Action Figure,2001
2374,1,McFarlane Toys,Comic Book Heroes,Spawn,New,1980-2001,Spawn,,202794242737,2.5,1,"Oct 13, 2019",6in.,"McFarlane Toys Spawn Ultra Action Figure Series 5 Overkill II 6"" ",Action Figure,1996
2375,1,Just Toys,Comic Book Heroes,Cyclops,Used,1980-2001,X-Men,,254378088637,8.99,1,"Oct 13, 2019",6in.,MARVEL COMICS Cyclops Hulk BEND-EMS BENDY BENDABLE figures - JUST TOYS,Action Figure,
2376,0,Jazwares,Other Action Figures,,New,,,,293261935855,55.0,1,"Oct 13, 2019",,Fornite Legendary Jazwares Crackshot,Action Figure,
2377,0,Mattel,Comic Book Heroes,,New,,,,223695313627,19.5,1,,6inch,New - DC Multiverse Suicide Squad Harley Quinn Action Figure,Action Figure,
2378,0,McFarlane Toys,"TV, Movie & Video Games",Max and Goat Boy,New,,Where the Wild Things Are,,223684985063,20.0,1,"Oct 13, 2019",,McFarlane; Figure Where the Wild Things Are; Maurice Sendak; *Max and Goat boy*,Action Figure,2000
2379,0,Viacom Playmates,"TV, Movie & Video Games",Villain,Used,,Teenage Mutant Ninja Turtles Villians,,202771045365,35.0,1,"Oct 13, 2019",,Teenage Mutant Ninja Turtle TMNT Villains & Weapons 2012-2015 Lot of 9 Shredder,Action Figures,2012-2015
2380,0,McFarlane Toys,"TV, Movie & Video Games",,New,2002-Now,Halo,,143180910650,17.99,1,"Oct 13, 2019",6in.,HALO 3 SERIES 3 McFarlane Toys Exclusive Brute Stalker Active Camo,Action Figure,2008
2381,32,Hasbro,Military & Adventure,,Used,,GI Joe,,143404010233,150.01,1,"Oct 13, 2019",12in.,gi joes action figures lots,Action Figure,
2382,7,Mattel,"TV, Movie & Video Games",Flash Gordon,Used,,,,183984909254,60.0,1,"Oct 13, 2019",,VINTAGE FLASH GORDON VULTAN ACTION FIGURE W/WINGS and LION MAN 1979 MATTEL,Action Figure,1979
2383,0,Unbranded,"TV, Movie & Video Games",Zombie,New,,Plants vs. Zombies,,352706578817,13.99,41,,,Plants vs Zombies PVC Action Figures Toys Gift Set / Birthday Party Cake Topper ,Action Figure,
2384,0,Unbranded,"TV, Movie & Video Games",Montork,New,1980-2001,Masters of the Universe,,193141882608,40.0,1,"Oct 13, 2019","5.5""",Vintage MOTU Masters of the Universe MONTORK custom figure ORKOs Uncle,Action Figure,
2385,0,Hasbro,"TV, Movie & Video Games",,Used,,Star Wars,,174031991856,10.98,1,"Oct 13, 2019",,"Hasbro Star Wars 3.75"" Black Series #02 Clone Trooper Sergeant",Action Figure,
2386,4,Hasbro,Military & Adventure,NIGHT FORCE  LIGHTFOOT,Used,1982 - 1998,GI Joe  Cobra,,392466849123,7.05,1,"Oct 13, 2019",3.75in.,GI JOE --- 1989  NIGHT FORCE   LIGHTFOOT   backpack  -- GIJOE,Action Figure,1989
2387,2,Toy Biz,"TV, Movie & Video Games",Soldier,Used,,Lord of the Rings,,372796167214,14.99,1,"Oct 13, 2019","6""",2002 Lord of the Rings Two Towers Rohirrim Rohan Human Soldier Action Figure ,Action Figure,2002
2388,1,Playmates Toys,"TV, Movie & Video Games",Leonardo,New,,Teenage Mutant Ninja Turtles,,274050618861,95.0,1,"Oct 13, 2019",4in.,1988 TEENAGE MUTANT NINJA TURTLES TMNT LEONARDO FIGURE MOC PLAYMATES,Action Figure,1988
2389,0,Matchbox,"TV, Movie & Video Games",Pee-wee Herman,Used,,,,273976142264,18.99,1,"Oct 13, 2019",5.75in.,"Chairy Flocked Vintage Matchbox 5.75"" Action Figure Pee Wee's Playhouse",Action Figure,
2390,1,,Animals & Dinosaurs,,Used,,,,254381027830,4.99,1,"Oct 13, 2019",,Jurassic Park Series 1 1993 JP01 Dimetrodon With Dino -Strike Clamping Jaws Nice,Action Figure,
2391,0,Hot Toys,"TV, Movie & Video Games",Sandtrooper,New,Pre-1980,Star Wars,,183127025686,291.0,22,,1/6 scale,Ready! Hot Toys MMS295 Star Wars IV A New Hope 1/6 Sandtrooper Sand Trooper,Action Figure,2015
2392,3,Marvel Legends,Comic Book Heroes,Mystique,New,2002-Now,X-Men,,283635115904,23.5,1,"Oct 13, 2019",,MARVEL LEGENDS X-MEN MYSTIQUE WALGREENS EXCLUSIVE IN HAND!,Action Figure,2019
2393,0,Hasbro,"TV, Movie & Video Games",,New,2002,Star Wars,,264491476253,28.95,1,"Oct 13, 2019","7""",2002 Star Wars Adult Unleashed Action Figure Padme Amadala Hasbro 2002 Perky New,Action Figure,2002
2394,0,Hasbro,"TV, Movie & Video Games",Spider-Man,New,2002-Now,Spider-Man,,333355331614,20.0,1,"Oct 13, 2019",6in.,Hasbro Legends Series Spider-Man: Far From Home - Spider-Man (Stealth Suit)...,Action Figure,2019
2395,0,Hasbro,Comic Book Heroes,Shocker & Spider-Man,New,2002-Now,Marvel Universe,,303313248251,33.99,1,"Oct 13, 2019",3.75in.,"MARVEL LEGENDS THOR RAGNAROK SERIES THOR VS THE HULK 3.75"" ACTION FIGURE HASBRO",Action Figure,2017
2396,0,Unbranded,Comic Book Heroes,,New,2002-Now,Avengers,,302710998504,6.63,55,,,Set of 12 boys mini marvel figures super Iron hero Avenger Spider-Man Hulk Man,Action Figure,2018
2397,0,Kenner,"TV, Movie & Video Games",Yoda,Used,1977-1985,Star Wars,,312799541691,17.6,1,"Oct 13, 2019",,Vintage Star Wars Yoda Action Figure 1980 Kenner Original In Good Condition,Action Figure,1980
2398,0,Arnold,"TV, Movie & Video Games",Terminator Arnold Figure,New,1980-2001,Terminator,,123935113843,11.77,1,"Oct 13, 2019",11in.," TERMINATOR 2 1992 FIGURE (NEW) ARNOLD SCHWARZENEGGER RANDY BOWEN 11"" Tall",Action Figure,1992
2399,0,Jakks,Sports,,New,,,,303145319072,3.49,5,,,WWE MICRO AGGRESSION Wrestling Wrestler Figure Cake Topper James Storm K1041 K,,
2400,0,Unbranded,"TV, Movie & Video Games",,New,,,,293184177568,30.75,5,,9.5in.,Marvel Universe Play Arts Kai Wolverine Variant Square Enix Action Figure Statue,Action Figure,
2401,0,Playmates Toys,"TV, Movie & Video Games",,Used,1980-2001,Teenage Mutant Ninja Turtles,,352804533114,5.0,1,"Oct 13, 2019",,Leatherhead Vintage 1989 Playmates TMNT Teenage Mutant Ninja Turtles 4.5”,Action Figure,1989
2402,0,Mattel,"TV, Movie & Video Games",Dr. Piranoid,Used,,Street Sharks,,323907058344,12.99,1,"Oct 13, 2019",6in.,1994 Street Sharks Dr. Piranoid Yellow Armor Series 1 Figure Mattel No Harpoon,Action Figure,1994
2403,0,Fangamer,"TV, Movie & Video Games",Sans,New,,Undertale,,183987246628,33.95,1,,3in.,Undertale Little Buddies Sans Inaction Vinyl Figure Series 1 Official Figurine,Action Figure,2018
2404,5,Funko,"TV, Movie & Video Games",Pop,New,,The Shinning,,264492049717,6.5,1,"Oct 13, 2019",3.75in.,Funko Pop The Shining Jack Torrance 456 Vinyl Figure NIB New in Box,Action Figure,
2405,0,Hasbro,Military & Adventure,,Used,,GI Joe,,264496666027,21.99,1,"Oct 13, 2019",,Vintage GI Joe Action Figure 1989 Sgt Slaughter V4,Action Figure,1987
2406,0,Hasbro,Military & Adventure,,Used,,GI Joe,,264423600886,11.99,1,"Oct 13, 2019",,Vintage GI Joe Action Figure 1991 Cobra Commander V4,Action Figure,1985
2407,0,Star Wars,"TV, Movie & Video Games",,Used,,,,283624126472,58.2,1,"Oct 13, 2019",,Star Wars Hero Droid BB-8 Fully Interactive Droid 6028283 Unisex 6-18 months,,
2408,0,Hasbro,Military & Adventure,Storm,Used,,GI Joe,,264495742465,6.99,1,"Oct 13, 2019",,Vintage GI Joe Action Figure 1990 Freefall with backpack,Action Figure,1984
2409,0,Hasbro,Military & Adventure,,Used,,GI Joe,,264455165618,5.99,1,"Oct 13, 2019",,Vintage GI Joe Action Figure 1989 Rock N Roll V2,Action Figure,2000
2410,0,Hasbro,Military & Adventure,,Used,,GI Joe,,264443619691,6.99,1,"Oct 13, 2019",,Vintage GI Joe Action Figure 1989 Annihilator,Action Figure,1985
2411,6,Hasbro,Military & Adventure,APC,Used,1982 - 1998,GI Joe  Cobra,,333351954255,4.25,1,"Oct 13, 2019",3.75in.,GI JOE --- 1983   A.P.C.   steering wheel  -- GIJOE,Action Figure,1983
2412,0,Protech,"TV, Movie & Video Games",,New,,GI Joe,,254076301868,19.95,35,,4in.,"Protech Loose Action Figure Blisters 25ct. Vintage Star Wars,GI Joe 3 3/4 Case",Action Figure,
2413,1,Playmates Toys,"TV, Movie & Video Games",Captain Jean-Luc Picard,Used,1980-2001,Star Trek,,323939880599,2.47,1,"Oct 13, 2019",,1996 Star Trek First Contact Captain Jean-Luc Picard Action Figure by Playmates,Action Figure,1996
2414,0,Kenner,"TV, Movie & Video Games",Dengar,Used,1980-2001,Star Wars,,312801954420,15.84,1,"Oct 13, 2019",3.75in.,Vintage Kenner Star Wars Action Figure Walrus Commander & Dengar Figure Lot,Action Figure,1980
2415,69,JAKKS Pacific,Sports,,New,2002-Now,WWE,,143404014228,160.5,1,"Oct 13, 2019",6in.,JAKKS Pacific WWE Classic Superstars Champion Ser. #10 Demolition Smash Ax Crush,Action Figure,2008
2416,7,Playmates Toys,"TV, Movie & Video Games",Leonardo,Used,1980-2001,Teenage Mutant Ninja Turtles,,333351955363,36.0,1,"Oct 13, 2019",5in.,"Teenage mutant Ninja turtles MOVIE STAR LEO, DON, MIKE, RALPH Playmates 1992",Action Figure,1992
2417,0,Mattel,Sports,,Used,,,,233340003983,26.99,1,"Oct 13, 2019",7in.,Triple H WWE Mattel Elite Series 23 Wrestling Action Figure Dx_s72,Action Figure,
2418,0,Bandai,"TV, Movie & Video Games",,Used,,Green Ranger,,274013860141,50.0,1,"Oct 13, 2019",,Bandai Power Rangers Legacy Edition Green Ranger Action Figure ,Action Figure,
2419,0,HASBRO,Transformers & Robots,,Used,,,,293251250848,13.0,1,"Oct 13, 2019",,TRANSFORMERS MOVIE 2007 DELUXE LONGARM,Action Figure,
2420,0,Funko,"TV, Movie & Video Games",,New,2001-Now,Funko Pop,,303043889254,9.0,1,"Oct 13, 2019",Small,Funko - POP TV: Battlestar Galactica Classic - Apollo #228 New In Box,,2017
2421,0,McFarlane Toys,Sports,,New,,,,174033063033,27.99,1,"Oct 13, 2019",4 1/4in.,NFL Players Play Makers DREW BREES New Orleans Saints - McFarlane Toys - (NFLP1),Action Figure,2012
2422,0,Mattel,"TV, Movie & Video Games",Tank,Used,,Voltron,,123938241947,34.99,1,"Oct 13, 2019",,Vintage Voltron Skull Tank Complete Vehicle W/ Doom Commander Action Figure 1984,Action Figure,1984
2423,1,Bandai,"TV, Movie & Video Games",Deirdre,New,1980-2001,Mystic Knights,,223699143773,8.0,1,"Oct 13, 2019",,Bandai Mystic Knights of Tir Na Nog - Deidre Action Figure 1998 - NEW in package,Action Figure,1998
2424,0,Toynami,Other Action Figures,,New,,SpongeBob SquarePants,,254362847518,21.0,1,"Oct 13, 2019",,"Toynami UNKL Presents Spongebob and Friends Assortment - Flying Dutchman 4"" ",,
2425,0,Hasbro,"TV, Movie & Video Games",Shadow Trooper,New,2002-Now,Star Wars,,123932449545,24.99,3,,3.75in.,"NEW Star Wars Rise Of Skywalker Vintage Collection SHADOW TROOPER 3.75"" *PRESALE",Action Figure,2019
2426,0,Hasbro,Comic Book Heroes,Spider-Man,New,,Spider-Man,,223675114005,44.0,1,"Oct 13, 2019",4in.,New Sealed Amazon Exclusive 7 Figures Amazing Spiderman Vs The Sinister Six 2016,Action Figure,2016
2427,0,Hasbro,"TV, Movie & Video Games",Colonel Vogel,New,2002-Now,Indiana Jones,,192889177949,39.95,1,"Oct 13, 2019",3.75in.,"Indiana Jones Last Crusade Colonel Vogel German Action Figure 3.75"" Hasbro 2008",Action Figure,2008
2428,0,Bandai,"TV, Movie & Video Games",,New,,Bruce Lee,,223694319828,30.0,1,"Oct 13, 2019",,2016 Bandai Tamashii Bruce Lee Action Figure S.H. Figuarts Sealed,Action Figure,2016
2429,0,Galoob,Sports,Galoob,Used,1980-2001,WCW,,254387574712,129.99,1,"Oct 13, 2019",5in.,"1990 WCW Galoob ""DOOM"" Tag Team Ron Simmons & Butch Reed w/ Belt MIP",Action Figure,1990
2430,9,Action,Sports,,Used,,WWE,,383196219786,12.5,1,"Oct 13, 2019",7in.,WWE Action Figures and accessories included,Action Figure,
2431,0,AQWorlds,Other Action Figures,,Used,,,,332816103558,14.99,1,"Oct 13, 2019",,Adventure Quest Worlds Deluxe Action Figure Artix the Paladin game  5 rare cards,Action Figure,2011
2432,3,Galoob,"TV, Movie & Video Games",Golden Girl,New,1980-2001,Golden Girl,,323939559890,12.5,1,"Oct 13, 2019",,1984 Galoob GOLDEN GIRL & GUARDIANS OF THE GEMSTONES Figure NRFB,Action Figure,1984
2433,0,Kenner,"TV, Movie & Video Games",,Used,,Star Wars,,401756650598,10.8,1,"Oct 13, 2019","3.75""",Luke Bespin Complete Replacement Weapon  C7  Star Wars ,Action Figure,
2434,0,Bandai,Anime & Manga,,New,,,,323868634704,41.95,5,,,SH S.H. Figuarts Ran Mouri Detective Conan BANDAI SPIRITS Japan NEW***,Action Figure,
2435,0,Mattel,Comic Book Heroes,,New,2002-Now,Batman,,301869724750,16.24,1,"Oct 13, 2019",6,Batman Vs Superman Movie Master 6 inch Armored Batman Mattel,Action Figure,2016
2436,0,,"TV, Movie & Video Games",Wolf,New,2002-Now,Bendy and the Ink Machine,,372802545735,14.95,1,"Oct 13, 2019",6in.,PHATMOJO BENDY & THE INK MACHINE BORIS WOLF SERIES 1 ACTION FIGURE FREE SHIPPING,Action Figure,2017
2437,0,Bandai,Anime & Manga,,Used,,,,233366861773,6.99,1,,,Free Shipping Anime Kinnikuman Terryman Figure Japan Bandai J83,Action Figure,
2438,0,Mego,"TV, Movie & Video Games",Dorothy,New,,Wizard of Oz,,273991527552,29.99,1,"Oct 13, 2019",,Vintage 1974 Mego WIZARD OF OZ Dorothy & Toto ACTION FIGURE Doll MIB Mint In Box,Action Figure,1974
2439,0,Transformers,Transformers & Robots,POWERTRAIN & HIGHJUMP,New,2002-Now,Micromasters,,113921816467,39.99,2,"Oct 13, 2019",1-2 inches,"Direct-Hit, Power Punch, Rumble And Ratbat  Siege  Micromasters",Action Figure,2019
2440,1,McFarlane Toys,Comic Book Heroes,Pilot Spawn,New,1980-2001,Spawn,,223694950174,3.5,1,"Oct 13, 2019",6in.,NIP Todd Toys Spawn Pilot Spawn Deluxe Edition Ultra-Action Figure 1995 6in,Action Figure,1995
2441,0,Hasbro,Military & Adventure,Gyro Viper,Used,,GI Joe,,163838440420,17.0,1,"Oct 13, 2019",3.75in.,Vintage Hasbro GI Joe 1987 GYRO VIPER Mamba Pilot figure COMPLETE!!,Action Figure,1987
2442,0,NECA,"TV, Movie & Video Games",Blue,Used,,Rocky,,223691575086,25.95,1,"Oct 13, 2019",7in.,"NECA ROCKY III CLUBBER LANG 7"" FIGURE (BLUE TRUNKS)",Action Figure,
2443,0,Hatchimals,Animals & Dinosaurs,,New,,,,303300246942,21.94,5,,,*New* HATCHIMALS CollEGGtibles Diamond Lynx Collector’s 18pk Pack 5 Years & Up,Action Figure,
